2013741	0	13	22.6666666666667
2013821	1	17	46.3333333333333
2013841	0	7	18
2013881	1	7	45
2013961	0	34	19
2013971	1	22	50.6666666666667
2013981	0	21	48.6666666666667
2013991	0	24	51
2014021	0	7	46
2014041	0	7	43
2014061	0	14	45.3333333333333
2014151	1	13	18
2014261	1	22	49
2014271	0	3	39
2014281	1	3	42.3333333333333
2014291	0	5	15
2014301	1	3	44
2014311	1	47	51.3333333333333
2014321	0	44	49
2014331	1	5	28
2014341	0	10	45.3333333333333
2014431	1	5	44.3333333333333
2014451	0	46	19
2014461	1	37	49
2014471	0	47	51.6666666666667
2014501	1	6	17
2014511	1	5	45
2014521	1	43	51
2014581	1	6	43
2014611	1	20	47
2014681	1	19	51.6666666666667
2014691	1	32	20
2014701	0	3	39.3333333333333
2014711	0	37	21
2014761	1	8	18
2014771	0	17	46
2014781	1	7	44
2014801	0	32	50
2014881	1	8	48.3333333333333
2014901	1	17	17.3333333333333
2014961	1	44	54
2014971	0	10	23.6666666666667
2014981	0	18	18
2015011	0	45	50
2015021	1	42	21.3333333333333
2015051	1	3	40.3333333333333
2015061	1	4	42.6666666666667
2015101	0	5	41.3333333333333
2015121	1	9	46
2015131	0	6	44
2015141	0	27	19
2015181	1	9	44
2015191	0	10	40
2015221	1	38	51
2015241	1	9	46
2015261	1	30	51
2015271	0	5	17
2015281	1	4	40.6666666666667
2015341	0	2	37
2015361	0	5	44
2015381	1	12	50
2015461	1	6	45
2015491	0	6	42
2015511	0	3	16
2015521	1	23	44.6666666666667
2015581	1	13	17
2015601	1	2	38.6666666666667
2015611	1	9	45
2015641	0	4	42
2015651	1	16	47.6666666666667
2015671	1	6	47.6666666666667
2015681	1	7	44.6666666666667
2015721	1	12	47.3333333333333
2015731	1	36	51
2015751	1	7	45
2015761	0	31	50.3333333333333
2015791	0	18	48.6666666666667
2015841	1	10	44.6666666666667
2015861	0	4	43
2015891	0	11	46.5
2015901	0	14	46.6666666666667
2015911	1	12	49.6666666666667
2015961	0	27	18
2015991	1	2	16
2016011	1	3	40
2016021	0	13	39
2016031	1	45	49.6666666666667
2016111	0	7	43.3333333333333
2016161	0	3	40
2016221	1	5	44
2016231	1	3	42.3333333333333
2016241	1	16	47
2016271	0	40	48
2016311	1	9	45
2016381	1	13	46.3333333333333
2016401	0	3	39
2016451	1	41	20
2016471	1	44	50
2016501	0	4	17
2016511	1	14	48
2016521	1	14	47
2016591	0	4	16
2016621	1	6	43.3333333333333
2016671	1	8	47
2016691	0	23	47
2016711	1	41	50
2016761	0	26	50.3333333333333
2016771	1	8	47
2016791	1	20	20
2016821	0	41	20
2016831	1	46	19.6666666666667
2016871	0	3	38.6666666666667
2016891	1	12	47
2016901	1	7	41
2016911	0	10	45
2016941	0	14	47
2016961	1	17	21.6666666666667
2017001	1	15	46
2017061	1	17	47
2017071	1	5	42
2017111	1	28	48.6666666666667
2017141	0	11	45.6666666666667
2017171	0	5	42
2017181	1	40	51.3333333333333
2017221	0	4	41.6666666666667
2017231	1	16	47.3333333333333
2017241	0	47	51
2017251	0	16	47.3333333333333
2017271	1	11	48
2017311	0	13	46
2017321	1	4	17
2017331	1	13	46
2017341	0	3	16.6666666666667
2017351	0	27	49
2017361	0	8	41
2017371	1	11	48
2017401	1	40	52
2017431	0	19	45.6666666666667
2017501	1	6	41.6666666666667
2017511	1	21	20.3333333333333
2017561	1	4	43
2017601	0	14	51.3333333333333
2017611	1	11	50.3333333333333
2017651	0	11	47
2017681	1	31	49
2017691	1	31	20
2017701	1	10	47
2017731	1	12	47.5
2017741	1	14	19
2017761	1	30	53
2017791	1	45	52
2017821	0	13	42
2017901	0	27	19.6666666666667
2017921	1	11	18.3333333333333
2017941	0	8	46
2017961	0	7	43
2017991	0	4	38
2018001	0	22	48
2018021	0	5	16
2018091	0	28	47.6666666666667
2018121	1	46	51
2018141	0	22	47.3333333333333
2018161	0	14	45
2018181	1	17	20
2018191	1	6	45
2018201	1	16	47
2018211	1	5	43
2018221	0	4	16
2018231	1	15	46.6666666666667
2018271	0	3	40
2018341	1	39	48.3333333333333
2018381	1	23	51
2018501	1	29	51
2018541	0	6	15
2018561	1	10	46
2018581	0	28	26.3333333333333
2018591	0	4	44.3333333333333
2018621	1	31	52
2018631	1	18	19.6666666666667
2018651	0	33	49
2018661	0	5	42.3333333333333
2018671	1	38	48.3333333333333
2018681	0	42	51
2018711	0	9	46
2018761	0	8	42
2018821	0	3	16.6666666666667
2018891	1	3	19
2018901	0	5	43
2018911	1	11	47.6666666666667
2018931	1	13	45
2018951	1	4	44.3333333333333
2018971	1	36	21
2019001	0	15	17.6666666666667
2019021	0	14	44
2019111	1	10	47.3333333333333
2019121	0	9	43
2019141	1	8	44
2019161	0	34	50.6666666666667
2019171	0	12	45
2019181	0	47	21
2019211	0	46	51
2019291	0	5	41
2019301	0	18	48
2019341	0	37	51
2019351	1	9	45.6666666666667
2019371	1	11	44
2019401	0	4	39.3333333333333
2019411	0	5	43
2019461	0	34	20.3333333333333
2019481	1	11	47.3333333333333
2019491	1	12	49
2019501	0	15	19.6666666666667
2019511	1	14	49.6666666666667
2019531	1	9	46
2019551	1	12	46.3333333333333
2019591	0	12	30
2019651	1	12	19.3333333333333
2019661	1	18	19
2019671	1	6	43.5
2019681	0	44	50
2019691	0	37	54
2019701	1	46	48
2019721	1	6	18
2019751	0	10	44
2019771	1	8	49
2019791	0	6	45.6666666666667
2019861	1	5	43.3333333333333
2019941	0	7	44
2019961	0	30	48
2019971	0	27	51
2019991	1	7	18
2020001	0	13	46
2020051	0	3	42.5
2020071	0	21	46
2020081	1	14	48.6666666666667
2020121	1	17	49
2020131	0	4	43.6666666666667
2020161	0	33	51.3333333333333
2020171	0	7	43.6666666666667
2020181	0	4	16.6666666666667
2020201	1	13	51
2020261	0	6	41
2020271	1	19	48
2020291	0	4	42
2020301	1	36	51
2020381	1	8	10
2020431	0	33	46.6666666666667
2020451	1	9	5
2020461	1	2	45
2020491	1	3	38
2020511	0	8	44.3333333333333
2020521	0	7	44.6666666666667
2020541	1	35	20
2020551	1	8	48
2020611	0	4	16
2020631	1	8	11.6666666666667
2020641	1	11	42
2020681	0	20	49.5
2020691	1	22	20
2020741	1	41	49
2020771	0	39	19.6666666666667
2020781	0	7	43
2020791	1	7	49
2020851	0	15	49
2020861	0	5	41.3333333333333
2020871	0	5	16.3333333333333
2020881	0	35	44.3333333333333
2020901	1	38	20.6666666666667
2020921	0	3	44.6666666666667
2020971	0	24	45.3333333333333
2020991	0	12	46
2021041	0	23	48
2021071	0	31	48
2021101	1	9	44
2021151	0	12	45
2021191	1	17	19.6666666666667
2021251	0	7	17
2021331	1	30	49.6666666666667
2021371	1	6	17.3333333333333
2021481	1	36	51
2021491	1	22	49
2021501	1	10	45
2021511	1	42	19
2021521	1	12	48
2021561	1	18	18.6666666666667
2021571	1	15	43
2021591	1	9	48
2021601	0	7	45
2021631	0	16	17.3333333333333
2021641	1	5	16
2021661	0	9	44
2021671	0	19	49
2021681	1	13	50
2021751	1	8	22.6666666666667
2021761	0	3	16
2021771	0	34	20.3333333333333
2021801	1	21	47.6666666666667
2021821	1	13	18
2021871	0	11	45.6666666666667
2021931	0	8	18
2021981	1	12	45.3333333333333
2022001	0	7	43
2022011	1	46	20.6666666666667
2022021	1	13	19
2022031	0	42	49
2022081	1	15	18
2022131	1	4	42.6666666666667
2022141	1	6	44.6666666666667
2022151	1	17	19
2022171	0	6	17
2022191	0	8	43.6666666666667
2022201	1	14	50
2022241	0	7	46.6666666666667
2022261	0	6	23
2022271	1	16	47
2022281	1	16	43
2022291	0	5	44
2022301	1	6	45.3333333333333
2022361	0	16	17
2022391	1	10	48
2022441	0	35	50
2022511	0	2	40.3333333333333
2022531	0	10	18
2022571	1	43	21
2022581	0	19	49
2022611	1	25	49
2022621	1	8	44
2022631	0	24	51.3333333333333
2022661	0	14	17.6666666666667
2022681	0	11	18
2022691	0	20	47
2022761	1	15	18
2022781	1	14	18
2022791	0	9	45.6666666666667
2022811	1	9	41.6666666666667
2022831	0	12	20
2022841	1	8	45
2022871	0	41	52.3333333333333
2022911	0	25	19.3333333333333
2022971	1	25	49
2022991	1	42	53
2023011	1	25	46
2023021	0	3	42.3333333333333
2023051	0	11	47
2023071	1	30	50
2023081	0	29	48
2023101	1	22	53
2023211	1	10	47
2023221	1	44	47
2023231	0	7	45.6666666666667
2023241	0	19	20.6666666666667
2023271	1	23	50
2023291	0	4	40.3333333333333
2023311	1	15	19.3333333333333
2023331	1	3	40
2023341	0	6	42
2023351	0	24	48
2023381	1	8	18
2023401	0	15	19
2023411	1	15	18
2023431	0	9	17
2023481	0	2	15
2023561	1	11	18
2023601	0	21	45
2023611	0	4	43
2023621	1	6	17.3333333333333
2023651	1	27	48
2023681	0	42	51.3333333333333
2023701	0	7	42
2023711	0	9	44
2023761	0	25	49
2023791	1	45	51.6666666666667
2023821	1	3	39
2023831	0	12	46
2023851	0	5	18
2023861	0	19	18
2023881	1	18	47
2023891	1	9	46.6666666666667
2023931	1	45	50.6666666666667
2024001	0	18	48
2024011	1	13	45
2024021	1	11	50
2024031	1	21	48
2024061	0	2	17
2024081	0	46	48
2024121	1	46	48.5
2024131	0	6	43.3333333333333
2024151	0	14	44.6666666666667
2024211	1	22	46
2024221	1	8	18
2024241	1	30	21
2024251	1	5	45
2024271	1	5	43
2024321	0	8	45
2024371	0	7	16.6666666666667
2024411	1	11	21.3333333333333
2024461	1	31	50
2024471	1	8	47
2024521	1	10	46
2024531	1	11	48.3333333333333
2024541	0	25	47.3333333333333
2024561	0	13	47
2024581	0	17	46
2024591	1	41	50
2024611	0	8	18
2024641	0	3	39.3333333333333
2024651	1	39	49
2024661	0	18	47
2024671	0	18	19
2024691	0	30	49
2024701	1	5	44.3333333333333
2024731	0	9	45
2024761	0	34	49
2024811	1	13	19
2024861	0	4	40.6666666666667
2024881	1	42	48
2024901	1	4	39
2024931	0	43	54
2024941	1	6	44.3333333333333
2024951	1	3	16.3333333333333
2024961	0	8	39
2024971	0	15	47
2024981	1	36	50
2025001	1	11	46.3333333333333
2025011	0	21	5
2025031	1	25	19
2025051	0	7	17
2025101	1	4	11.3333333333333
2025121	0	10	42
2025131	1	6	40
2025201	0	12	49.3333333333333
2025211	1	32	51
2025221	1	5	16.3333333333333
2025251	0	13	45.6666666666667
2025261	0	10	45.6666666666667
2025271	1	20	49
2025301	1	46	49
2025331	0	5	17
2025361	1	12	49.6666666666667
2025381	0	5	17
2025421	1	14	47
2025431	0	20	50
2025441	1	6	42
2025461	1	38	47
2025471	0	4	41
2025531	1	22	44
2025541	0	10	18
2025561	1	12	32
2025571	1	17	20
2025611	1	6	43
2025631	1	34	50.6666666666667
2025661	1	38	51.6666666666667
2025681	1	3	38
2025731	0	9	44
2025771	1	11	17
2025791	1	10	45
2025801	1	41	50
2025811	1	6	45
2025841	0	3	38.6666666666667
2025851	0	5	41.3333333333333
2025881	1	3	25
2025911	1	4	42
2025921	0	25	50
2025931	1	15	48
2025991	1	2	16
2026051	1	6	45
2026071	0	35	49.6666666666667
2026081	1	18	19.6666666666667
2026111	1	25	20.6666666666667
2026121	0	2	19.3333333333333
2026151	1	10	46.6666666666667
2026171	1	47	51
2026191	1	13	32.6666666666667
2026241	0	22	19.3333333333333
2026261	1	30	52
2026291	1	9	44
2026331	1	37	49
2026341	1	5	43
2026371	0	9	44
2026401	0	6	16
2026441	1	35	21
2026461	0	4	41.3333333333333
2026501	0	4	38.3333333333333
2026511	0	37	48.3333333333333
2026521	0	4	41
2026531	1	20	46
2026561	0	11	47
2026581	1	11	45
2026601	0	11	45
2026631	0	24	47
2026641	0	5	42
2026651	1	8	45.3333333333333
2026671	0	8	44
2026691	0	8	18
2026721	0	35	21.3333333333333
2026791	0	3	40
2026861	0	44	51
2026901	0	14	44.3333333333333
2026911	1	38	51
2026951	1	11	47
2026961	1	13	19
2026981	0	14	44
2027011	1	11	48.3333333333333
2027041	1	36	50.6666666666667
2027051	0	24	17.6666666666667
2027091	0	25	49
2027101	0	15	18.6666666666667
2027151	1	13	48
2027221	0	7	42
2027241	0	32	18.3333333333333
2027251	1	8	47
2027301	0	42	45.3333333333333
2027331	1	24	17.6666666666667
2027341	1	11	50
2027371	1	41	48.6666666666667
2027381	0	2	39
2027411	1	44	50
2027421	1	39	50
2027461	0	27	20
2027471	1	4	43
2027511	0	8	44
2027531	1	11	44
2027541	1	10	49
2027551	1	7	17
2027561	0	6	43.6666666666667
2027601	1	10	48.3333333333333
2027611	0	32	53.6666666666667
2027651	1	5	43
2027671	0	3	40
2027701	0	5	42.3333333333333
2027711	1	4	42
2027731	0	17	48.3333333333333
2027751	1	17	20.6666666666667
2027811	1	29	39
2027841	1	14	47
2027851	1	5	18
2027871	1	15	19.3333333333333
2027901	1	22	18.6666666666667
2027921	1	37	52.3333333333333
2027931	0	3	40
2027941	0	4	42
2027961	1	29	50
2027971	1	30	50
2028031	0	14	47
2028161	1	46	51
2028191	1	18	47.6666666666667
2028241	0	7	42
2028251	1	15	46.6666666666667
2028271	1	15	46
2028281	0	20	46
2028301	0	33	50
2028311	0	32	19
2028331	0	15	48
2028411	0	14	49
2028421	0	3	36.6666666666667
2028461	1	3	41.3333333333333
2028501	1	10	46.6666666666667
2028521	1	5	46
2028561	0	5	44
2028671	0	38	19
2028691	1	46	52.6666666666667
2028701	1	13	48.6666666666667
2028721	0	12	17
2028731	1	27	48
2028751	0	41	52
2028771	1	7	44
2028781	0	12	17.6666666666667
2028801	1	17	48.3333333333333
2028851	0	28	47
2028861	1	5	29
2028901	0	8	41
2028911	0	27	18.6666666666667
2028931	0	20	47.3333333333333
2028951	1	6	43
2028971	0	19	19
2029031	0	31	47.6666666666667
2029041	0	9	43
2029061	1	23	48
2029071	0	40	48
2029091	1	7	44.3333333333333
2029181	1	42	50.3333333333333
2029211	1	12	44
2029231	1	7	44
2029251	1	17	20
2029301	1	47	21
2029331	1	11	48
2029371	0	8	44.6666666666667
2029381	1	8	45.3333333333333
2029391	1	8	46
2029411	0	41	52.3333333333333
2029431	1	5	43
2029481	1	42	20.3333333333333
2029501	1	32	18
2029511	1	33	51
2029521	0	14	47
2029541	1	13	48
2029571	1	28	51
2029611	0	7	44
2029621	0	8	44.6666666666667
2029631	0	10	44.3333333333333
2029641	0	5	12
2029661	1	6	43.6666666666667
2029701	1	16	44
2029711	0	14	44.3333333333333
2029751	1	42	20
2029771	0	23	47
2029801	0	14	48
2029831	1	26	51
2029841	1	22	52
2029851	1	5	28.6666666666667
2029861	1	4	44.6666666666667
2029871	0	47	21
2029921	0	5	16
2029931	0	43	50.3333333333333
2029941	0	8	16
2029961	1	6	17
2029981	1	9	45.3333333333333
2029991	1	2	40
2030001	1	15	44.6666666666667
2030011	1	5	17
2030031	1	5	43.3333333333333
2030041	0	9	19
2030081	0	6	39.6666666666667
2030111	0	40	50
2030141	1	2	16
2030161	1	3	42
2030181	0	33	19
2030281	1	3	41
2030291	1	9	18
2030311	0	43	19
2030321	1	7	44
2030341	0	13	47
2030391	0	10	45
2030401	0	8	47
2030431	1	3	43
2030441	0	38	19.3333333333333
2030481	0	5	42.6666666666667
2030501	1	38	52
2030511	1	8	47.6666666666667
2030561	0	14	45.3333333333333
2030581	1	8	45.6666666666667
2030611	1	8	45
2030631	0	19	47.3333333333333
2030641	0	5	40
2030671	0	7	41.6666666666667
2030731	1	18	17
2030761	1	4	15
2030781	0	23	48.6666666666667
2030791	1	4	42
2030831	1	13	49
2030891	0	33	49.3333333333333
2030941	0	14	18
2030951	1	14	48
2031041	1	13	48.3333333333333
2031051	1	14	47
2031061	1	27	49
2031141	1	11	48
2031181	1	24	50
2031191	1	26	51.6666666666667
2031221	1	15	48
2031251	1	10	49
2031261	1	41	46.6666666666667
2031281	1	12	48.6666666666667
2031321	1	9	46
2031341	1	13	19
2031371	0	31	48
2031401	0	35	51
2031421	1	9	18.6666666666667
